group,day_of_month,interval,mean_call_volume,std_call_volume,mean_abandoned_calls,std_abandoned_calls,mean_abandoned_rate,std_abandoned_rate,mean_service_level,std_service_level,mean_cct,std_cct,n_observations
C,9,04:00,9.0,4.4721,0.0,0.0,0.0,0.0,1.0,0.0,320.67,106.16,3
C,9,04:30,11.0,5.1478,0.0,0.0,0.0,0.0,1.0,0.0,229.55,89.5981,3
C,9,05:00,12.0,2.1213,0.0,0.0,0.0,0.0,1.0,0.0,219.44,112.2186,3
C,9,05:30,19.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,310.0,42.438,3
C,9,06:00,28.0,6.6708,0.0,0.0,0.0,0.0,1.0,0.0,235.0,35.8983,3
C,9,06:30,45.0,20.3593,0.0,2.8284,0.0,0.0393,0.9853,0.0535,252.19,43.662,3
C,9,07:00,70.0,17.6918,0.0,2.8284,0.0,0.0298,1.0,0.0205,246.63,18.5366,3
C,9,07:30,110.0,22.902,0.0,0.7071,0.0,0.0049,0.9905,0.0196,243.55,19.3582,3
C,9,08:00,228.0,14.9164,0.0,0.0,0.0,0.0,0.9959,0.0046,275.19,6.4332,3
C,9,08:30,356.0,34.0147,0.0,0.7071,0.0,0.0022,1.0,0.0127,293.08,8.3731,3
C,9,09:00,515.0,27.9016,0.0,1.4142,0.0,0.0028,0.9946,0.0025,297.28,18.2462,3
C,9,09:30,657.0,65.2419,3.0,2.2361,0.0046,0.0026,0.9491,0.0567,326.53,17.9319,3
C,9,10:00,744.0,53.2635,1.0,3.6056,0.0014,0.0043,0.9879,0.021,318.45,5.3241,3
C,9,10:30,886.0,36.1732,1.0,14.8661,0.0012,0.0166,0.9832,0.3099,333.31,2.2946,3
C,9,11:00,898.0,58.3095,2.0,0.7071,0.0022,0.0009,0.9882,0.0321,336.31,4.6462,3
C,9,11:30,920.0,76.5016,2.0,15.6205,0.0022,0.0173,0.9718,0.1786,342.76,18.0086,3
C,9,12:00,1001.0,53.033,8.0,4.1231,0.0086,0.0044,0.8404,0.0269,347.84,1.322,3
C,9,12:30,965.0,30.5369,4.0,3.5355,0.0042,0.0033,0.8662,0.0369,355.93,22.1955,3
C,9,13:00,982.0,52.2015,3.0,1.0,0.0033,0.001,0.9464,0.0236,352.5,4.5103,3
C,9,13:30,950.0,78.1025,4.0,4.1231,0.0045,0.0038,0.9876,0.0843,341.95,14.5096,3
C,9,14:00,903.0,106.527,1.0,7.1063,0.0011,0.0066,0.9834,0.1412,350.69,9.1817,3
C,9,14:30,938.0,93.0511,3.0,24.0416,0.0033,0.0222,0.989,0.3939,361.13,8.822,3
C,9,15:00,914.0,154.2806,3.0,11.3358,0.0033,0.0096,0.9956,0.279,357.71,11.0146,3
C,9,15:30,949.0,100.8067,1.0,5.6569,0.0012,0.0059,0.9784,0.1109,363.06,12.9346,3
C,9,16:00,899.0,128.4134,1.0,1.4142,0.0012,0.0011,0.9907,0.035,358.09,7.7998,3
C,9,16:30,895.0,94.5859,2.0,2.9155,0.002,0.0034,0.9933,0.0032,357.39,16.7732,3
C,9,17:00,835.0,106.3814,1.0,4.2426,0.0014,0.005,0.9895,0.1055,343.16,8.5365,3
C,9,17:30,811.0,121.797,1.0,1.5811,0.0015,0.0016,0.9926,0.0088,352.56,4.0235,3
C,9,18:00,711.0,112.9889,3.0,2.1213,0.0036,0.0027,0.9472,0.028,362.67,16.9173,3
C,9,18:30,569.0,98.813,0.0,0.7071,0.0,0.001,0.9703,0.0245,358.35,5.3159,3
C,9,19:00,582.0,88.6707,2.0,2.0,0.0042,0.0033,0.9979,0.0774,350.61,16.6869,3
C,9,19:30,473.0,97.6217,10.0,10.0,0.0213,0.0171,0.8606,0.2942,343.26,15.062,3
C,9,20:00,456.0,67.7827,1.0,12.7279,0.0027,0.0256,0.9846,0.3878,359.53,36.1395,3
C,9,20:30,389.0,65.3682,1.0,0.0,0.0026,0.0005,0.9879,0.0065,347.29,19.7299,3
C,9,21:00,312.0,61.5995,1.0,0.7071,0.0039,0.0011,0.996,0.0108,365.49,15.4917,3
C,9,21:30,258.0,35.107,0.0,0.7071,0.0,0.0027,0.9964,0.0072,357.05,9.5802,3
C,9,22:00,210.5,33.5149,0.0,0.0,0.0,0.0,0.9943,0.0014,345.26,15.3226,3
C,9,22:30,161.0,22.3607,1.0,1.0,0.0066,0.0054,1.0,0.0027,330.44,30.5574,3
C,9,23:00,125.5,18.2003,0.0,0.0,0.0,0.0,0.9959,0.007,317.41,29.5517,3
C,9,23:30,91.5,9.6047,0.0,0.0,0.0,0.0,1.0,0.0,319.42,33.585,3
C,10,00:00,59.0,10.1242,0.0,0.0,0.0,0.0,1.0,0.0097,308.53,44.1395,3
C,10,00:30,52.0,5.7009,0.0,0.0,0.0,0.0,1.0,0.0,332.19,32.1822,3
C,10,01:00,40.0,3.5355,0.0,0.0,0.0,0.0,1.0,0.0,359.94,36.4297,3
C,10,01:30,25.0,8.0623,0.0,0.0,0.0,0.0,1.0,0.0208,320.73,27.8356,3
C,10,02:00,16.0,2.2361,0.0,0.0,0.0,0.0,0.9412,0.0435,273.82,62.5042,3
C,10,02:30,12.0,9.1924,0.0,0.0,0.0,0.0,1.0,0.0,233.32,142.8275,3
C,10,03:00,8.0,3.5355,0.0,1.4142,0.0,0.1179,1.0,0.0,306.2,33.7049,3
C,10,03:30,12.0,4.9497,0.0,0.0,0.0,0.0,1.0,0.0,392.0,159.363,3
C,10,04:00,12.0,1.4142,0.0,0.0,0.0,0.0,1.0,0.0707,263.83,45.9992,3
C,10,04:30,8.0,2.5495,0.0,0.0,0.0,0.0,1.0,0.2357,240.83,81.622,3
C,10,05:00,6.0,4.9497,0.0,0.0,0.0,0.0,1.0,0.0,279.31,76.2484,3
C,10,05:30,16.0,4.2426,0.0,0.0,0.0,0.0,1.0,0.0442,438.27,205.5364,3
C,10,06:00,24.0,9.0,0.0,0.0,0.0,0.0,0.9333,0.0486,319.47,50.0368,3
C,10,06:30,37.0,8.4853,0.0,0.7071,0.0,0.0144,0.973,0.0385,263.63,61.8185,3
C,10,07:00,58.0,19.7231,1.0,0.7071,0.0118,0.01,1.0,0.0084,239.4,20.2036,3
C,10,07:30,95.0,37.5366,1.0,1.4142,0.0109,0.0067,0.9793,0.0461,281.32,25.4581,3
C,10,08:00,210.0,46.2223,1.0,1.0,0.0041,0.0048,0.9876,0.0168,297.39,15.8311,3
C,10,08:30,318.0,45.2217,1.0,2.1213,0.0038,0.0055,0.9769,0.0365,307.23,9.996,3
C,10,09:00,449.0,95.7079,0.0,0.7071,0.0,0.0016,0.9777,0.0105,313.63,20.1816,3
C,10,09:30,616.0,164.3913,0.0,1.4142,0.0,0.0023,0.9886,0.0128,314.44,12.5996,3
C,10,10:00,728.0,164.7574,2.0,2.5495,0.0026,0.0036,0.9506,0.0572,322.94,9.9903,3
C,10,10:30,790.0,187.7512,1.0,7.0711,0.0019,0.0076,0.9785,0.1553,333.33,6.0855,3
C,10,11:00,899.0,248.5971,3.0,1.4142,0.0033,0.0011,0.9476,0.0373,337.12,13.0008,3
C,10,11:30,919.0,282.5146,8.0,7.0711,0.0084,0.0071,0.8721,0.1724,345.41,9.7134,3
C,10,12:00,925.0,263.1587,2.0,6.4031,0.0022,0.0068,0.9405,0.0408,346.77,10.2774,3
C,10,12:30,931.0,254.9873,3.0,13.6015,0.0032,0.014,0.8922,0.2092,342.97,12.2654,3
C,10,13:00,883.0,223.3428,2.0,3.6056,0.0023,0.0036,0.9841,0.0433,335.5,16.1189,3
C,10,13:30,922.0,265.4091,2.0,1.5811,0.0022,0.0017,0.9554,0.0451,340.58,7.1317,3
C,10,14:00,936.0,280.1116,6.0,4.5277,0.0064,0.004,0.9602,0.1174,344.41,10.5811,3
C,10,14:30,958.0,271.7655,8.0,1.0,0.0091,0.0036,0.7981,0.1369,346.8,16.4415,3
C,10,15:00,873.0,226.655,3.0,16.4012,0.0034,0.0162,0.9862,0.3475,351.44,13.0771,3
C,10,15:30,939.0,254.1033,2.0,2.5495,0.0021,0.0026,0.9381,0.0602,354.2,19.1871,3
C,10,16:00,923.0,285.868,2.0,2.2361,0.0039,0.0022,0.9797,0.0241,352.37,22.9682,3
C,10,16:30,868.0,264.4816,1.0,2.2361,0.0012,0.0025,0.998,0.0037,350.33,18.9594,3
C,10,17:00,845.0,296.5822,1.0,0.0,0.0012,0.0008,0.9882,0.0059,351.02,1.8156,3
C,10,17:30,770.0,261.1446,2.0,2.9155,0.0049,0.0033,0.9892,0.1388,347.13,15.9482,3
C,10,18:00,701.0,218.1479,2.0,3.1623,0.005,0.004,0.98,0.0214,340.18,14.496,3
C,10,18:30,630.0,178.8086,1.0,1.0,0.0015,0.0016,0.9954,0.033,349.13,7.7512,3
C,10,19:00,545.0,159.4773,0.0,0.7071,0.0,0.0013,0.9949,0.0025,345.69,23.1633,3
C,10,19:30,520.0,157.0557,3.0,2.5495,0.0058,0.0105,0.9791,0.2032,350.26,13.933,3
C,10,20:00,411.0,88.8651,0.0,1.4142,0.0,0.0033,0.9645,0.0396,345.49,12.6749,3
C,10,20:30,361.0,102.774,3.0,2.2361,0.0083,0.006,0.9817,0.0155,333.51,19.4203,3
C,10,21:00,283.0,70.516,0.0,0.7071,0.0,0.0037,0.9903,0.0045,370.4,42.2587,3
C,10,21:30,260.0,87.9005,0.0,0.7071,0.0,0.0027,1.0,0.0247,340.9,31.1833,3
C,10,22:00,204.0,51.6188,2.0,1.4142,0.0079,0.0068,0.932,0.0769,343.12,18.5835,3
C,10,22:30,148.0,40.7922,0.0,0.0,0.0,0.0,0.9595,0.0228,316.29,33.613,3
C,10,23:00,112.0,29.3002,0.0,0.0,0.0,0.0,1.0,0.0127,291.85,27.6534,3
C,10,23:30,115.0,26.3154,0.0,0.0,0.0,0.0,1.0,0.0,309.36,23.552,3
C,11,00:00,76.0,4.2426,0.5,0.7071,0.0069,0.0097,1.0,0.0,329.21,32.2158,2
C,11,00:30,49.5,2.1213,1.0,1.4142,0.0209,0.0295,0.9891,0.0153,339.545,25.8872,2
C,11,01:00,44.0,4.2426,0.0,0.0,0.0,0.0,1.0,0.0,334.09,37.9858,2
C,11,01:30,27.0,2.8284,0.0,0.0,0.0,0.0,1.0,0.0,358.97,51.3501,2
C,11,02:00,12.0,0.0,0.5,0.7071,0.0416,0.0589,1.0,0.0,326.1,36.2746,2
C,11,02:30,16.5,0.7071,0.0,0.0,0.0,0.0,1.0,0.0,210.42,117.5353,2
C,11,03:00,29.0,11.3137,2.0,0.0,0.0746,0.0291,0.9428,0.0808,200.995,130.7087,2
C,11,03:30,33.5,31.8198,0.0,0.0,0.0,0.0,1.0,0.0,138.34,113.2926,2
C,11,04:00,14.0,11.3137,0.0,0.0,0.0,0.0,1.0,0.0,193.37,180.2557,2
C,11,04:30,20.0,15.5563,0.0,0.0,0.0,0.0,1.0,0.0,191.085,171.4663,2
C,11,05:00,13.5,3.5355,0.5,0.7071,0.0312,0.0442,1.0,0.0,272.385,13.7815,2
C,11,05:30,17.0,7.0711,0.0,0.0,0.0,0.0,0.8182,0.2571,324.7,126.0347,2
C,11,06:00,30.5,6.364,0.0,0.0,0.0,0.0,0.9808,0.0272,299.87,48.2247,2
C,11,06:30,41.5,2.1213,1.0,1.4142,0.025,0.0354,0.9651,0.0494,236.33,9.5459,2
C,11,07:00,88.5,12.0208,0.0,0.0,0.0,0.0,0.9949,0.0073,235.14,10.3379,2
C,11,07:30,128.0,15.5563,2.0,2.8284,0.0144,0.0204,1.0,0.0,246.475,5.9609,2
C,11,08:00,247.5,4.9497,0.0,0.0,0.0,0.0,0.9761,0.0338,265.955,36.8191,2
C,11,08:30,380.0,33.9411,0.0,0.0,0.0,0.0,0.9921,0.0007,289.69,19.7283,2
C,11,09:00,532.5,0.7071,4.5,0.7071,0.0084,0.0013,0.9517,0.0414,303.735,12.933,2
C,11,09:30,643.0,32.5269,3.0,1.4142,0.0048,0.0025,0.9411,0.0109,307.2,26.7569,2
C,11,10:00,762.0,49.4975,2.0,1.4142,0.0027,0.002,0.9389,0.019,319.43,9.7581,2
C,11,10:30,876.0,1.4142,10.0,2.8284,0.0114,0.0033,0.8621,0.0043,325.285,7.3327,2
C,11,11:00,838.0,18.3848,11.0,8.4853,0.013,0.0098,0.8264,0.1937,342.42,3.4931,2
C,11,11:30,909.0,55.1543,39.0,4.2426,0.0432,0.0073,0.4062,0.1559,345.755,14.6725,2
C,11,12:00,1037.5,91.2168,54.5,74.2462,0.0496,0.0672,0.5451,0.2676,331.635,7.3468,2
C,11,12:30,944.0,29.6985,7.0,1.4142,0.0074,0.0013,0.8809,0.0945,345.6,1.4142,2
C,11,13:00,910.0,28.2843,4.0,4.2426,0.0045,0.0048,0.9447,0.034,340.425,13.0885,2
C,11,13:30,890.5,36.0624,0.0,0.0,0.0,0.0,0.9829,0.0192,331.585,0.5162,2
C,11,14:00,910.0,24.0416,0.5,0.7071,0.0006,0.0008,0.9922,0.0033,348.635,0.1344,2
C,11,14:30,921.0,5.6569,5.0,1.4142,0.0054,0.0015,0.9635,0.0346,337.505,2.8214,2
C,11,15:00,911.5,31.8198,3.5,3.5355,0.0038,0.0037,0.9886,0.0082,352.59,10.6066,2
C,11,15:30,900.0,11.3137,9.0,11.3137,0.0099,0.0125,0.8889,0.1428,348.745,0.9405,2
C,11,16:00,858.5,31.8198,0.5,0.7071,0.0006,0.0008,0.9497,0.0525,344.255,11.1794,2
C,11,16:30,866.0,8.4853,4.0,5.6569,0.0047,0.0066,0.986,0.0134,341.87,5.2184,2
C,11,17:00,809.5,2.1213,0.5,0.7071,0.0006,0.0008,0.9839,0.0158,333.535,25.774,2
C,11,17:30,727.5,12.0208,2.0,2.8284,0.0027,0.0038,0.9651,0.0453,338.25,0.0566,2
C,11,18:00,693.5,14.8492,3.5,2.1213,0.0051,0.0032,0.892,0.1266,352.31,0.0283,2
C,11,18:30,621.0,26.8701,2.5,0.7071,0.004,0.001,0.9574,0.0508,351.555,14.9695,2
C,11,19:00,557.0,26.8701,5.0,0.0,0.009,0.0004,0.9419,0.0054,355.375,18.802,2
C,11,19:30,474.0,1.4142,1.0,1.4142,0.0021,0.003,0.9514,0.0239,360.0,29.3308,2
C,11,20:00,419.5,14.8492,0.5,0.7071,0.0012,0.0016,0.9831,0.0073,342.145,0.4313,2
C,11,20:30,336.0,26.8701,0.5,0.7071,0.0016,0.0023,0.9972,0.004,357.47,20.6192,2
C,11,21:00,270.5,23.3345,0.5,0.7071,0.0017,0.0025,0.998,0.0028,354.62,26.0215,2
C,11,21:30,256.0,53.7401,0.5,0.7071,0.0023,0.0033,0.9977,0.0033,306.555,15.7473,2
C,11,22:00,230.5,26.163,0.5,0.7071,0.0023,0.0033,0.9849,0.0013,326.075,8.3934,2
C,11,22:30,155.5,45.9619,0.0,0.0,0.0,0.0,0.9973,0.0037,313.235,27.5984,2
C,11,23:00,127.0,22.6274,0.0,0.0,0.0,0.0,1.0,0.0,312.67,9.9843,2
C,11,23:30,98.5,24.7487,0.0,0.0,0.0,0.0,1.0,0.0,329.27,5.3599,2
C,12,00:00,57.0,12.0,1.0,0.7071,0.0145,0.0116,1.0,0.0104,318.95,34.3962,3
C,12,00:30,46.0,1.5811,0.0,0.0,0.0,0.0,1.0,0.0157,320.02,37.1332,3
C,12,01:00,34.0,8.9443,0.0,0.0,0.0,0.0,1.0,0.0,316.72,47.8887,3
C,12,01:30,29.0,7.9057,0.0,1.4142,0.0,0.0745,1.0,0.0488,325.52,18.6344,3
C,12,02:00,18.0,4.3012,1.0,2.2361,0.0417,0.131,1.0,0.1537,315.83,47.7699,3
C,12,02:30,12.0,7.1063,0.0,0.0,0.0,0.0,1.0,0.0643,335.17,119.8959,3
C,12,03:00,16.0,5.3852,0.0,0.0,0.0,0.0,1.0,0.0884,247.31,53.7758,3
C,12,03:30,19.0,10.0499,0.0,0.0,0.0,0.0,1.0,0.0745,295.21,163.0352,3
C,12,04:00,12.0,6.5192,0.0,0.0,0.0,0.0,1.0,0.0,198.5,180.6765,3
C,12,04:30,9.0,2.2361,0.0,0.7071,0.0,0.0884,1.0,0.0,323.71,150.3436,3
C,12,05:00,11.0,4.5277,0.0,0.0,0.0,0.0,1.0,0.0442,242.88,101.5401,3
C,12,05:30,13.0,2.5495,0.0,0.0,0.0,0.0,1.0,0.0,246.63,114.962,3
C,12,06:00,20.0,7.6158,0.0,0.0,0.0,0.0,1.0,0.0707,247.29,61.5165,3
C,12,06:30,39.0,12.9808,0.0,0.0,0.0,0.0,0.9565,0.0312,245.88,86.6632,3
C,12,07:00,81.0,22.2036,0.0,0.7071,0.0,0.0082,0.98,0.0301,254.02,14.8427,3
C,12,07:30,123.0,34.1321,1.0,1.0,0.0081,0.0065,0.9873,0.1189,266.65,21.4768,3
C,12,08:00,228.0,53.8516,0.0,1.4142,0.0,0.0062,0.9878,0.0701,294.68,21.5744,3
C,12,08:30,359.0,94.1409,0.0,0.0,0.0,0.0,0.9973,0.0101,307.4,26.7217,3
C,12,09:00,476.0,116.0711,1.0,1.0,0.0021,0.0019,0.9916,0.0246,309.34,3.5411,3
C,12,09:30,634.0,179.4464,3.0,19.1442,0.0047,0.0278,0.9842,0.3788,312.0,36.2057,3
C,12,10:00,711.0,180.8826,2.0,2.5495,0.0028,0.0031,0.9506,0.1083,316.71,7.0527,3
C,12,10:30,804.0,162.3607,20.0,12.7475,0.0249,0.0144,0.8607,0.2736,338.41,24.1964,3
C,12,11:00,833.0,198.0215,4.0,27.7218,0.0048,0.0271,0.9361,0.5143,341.47,15.6737,3
C,12,11:30,851.0,202.0854,4.0,16.9706,0.0067,0.0155,0.9752,0.3697,342.26,5.4031,3
C,12,12:00,867.0,213.122,7.0,18.6011,0.0081,0.0167,0.9291,0.3313,346.33,18.6809,3
C,12,12:30,933.0,194.4351,23.0,15.6525,0.0247,0.0158,0.5854,0.2622,352.49,34.4643,3
C,12,13:00,836.0,221.4374,6.0,9.6177,0.0072,0.0087,0.8289,0.1707,346.17,24.0872,3
C,12,13:30,908.0,245.5443,2.0,13.5093,0.0022,0.0128,0.7583,0.2391,339.79,15.4218,3
C,12,14:00,879.0,252.8685,3.0,7.2111,0.0034,0.0067,0.9817,0.053,344.03,26.5333,3
C,12,14:30,919.0,276.4489,26.0,21.9659,0.0283,0.0219,0.6652,0.2478,351.19,19.2356,3
C,12,15:00,912.0,252.8962,0.0,2.8284,0.0,0.0027,0.9485,0.1724,360.78,20.9103,3
C,12,15:30,888.0,258.9681,2.0,7.8102,0.0036,0.0065,0.9989,0.0573,349.62,20.2518,3
C,12,16:00,877.0,260.3891,2.0,0.7071,0.002,0.0014,0.9989,0.0022,341.47,4.0397,3
C,12,16:30,859.0,255.524,1.0,0.0,0.0012,0.0005,0.9988,0.0036,342.61,8.0328,3
C,12,17:00,809.0,253.3081,1.0,0.7071,0.0011,0.0008,0.9975,0.0057,340.82,11.4587,3
C,12,17:30,754.0,194.6176,1.0,2.2361,0.0021,0.0027,0.9973,0.0062,349.6,26.7349,3
C,12,18:00,691.0,210.2784,2.0,2.2361,0.0029,0.0022,0.9928,0.0028,343.78,16.6532,3
C,12,18:30,636.0,160.6549,1.0,3.6056,0.0016,0.0087,0.9764,0.0996,345.16,3.2004,3
C,12,19:00,529.0,135.595,1.0,1.4142,0.0019,0.0045,0.9754,0.0134,338.83,19.6661,3
C,12,19:30,524.0,134.618,7.0,6.0828,0.0119,0.0113,0.8446,0.0493,347.44,30.6924,3
C,12,20:00,421.0,121.501,5.0,9.1924,0.0119,0.0176,0.8606,0.2936,365.71,41.2112,3
C,12,20:30,340.0,95.3415,0.0,0.7071,0.0,0.0021,0.9853,0.0115,317.31,21.2333,3
C,12,21:00,299.0,89.1768,0.0,0.0,0.0,0.0,0.9969,0.0063,342.08,6.7231,3
C,12,21:30,233.0,77.0876,0.0,0.7071,0.0,0.0048,1.0,0.0023,336.92,17.0343,3
C,12,22:00,222.0,49.7443,0.0,0.0,0.0,0.0,0.9955,0.0069,314.56,10.2398,3
C,12,22:30,160.0,24.3824,1.0,0.7071,0.0056,0.004,1.0,0.0,320.79,22.3236,3
C,12,23:00,144.0,45.853,0.0,0.0,0.0,0.0,1.0,0.0,304.47,4.1797,3
C,12,23:30,108.0,23.7171,0.0,0.0,0.0,0.0,1.0,0.0,309.37,25.3942,3
C,13,00:00,56.0,12.3491,0.0,0.7071,0.0,0.0127,1.0,0.0,364.34,94.5439,3
C,13,00:30,47.0,3.6056,0.0,0.0,0.0,0.0,1.0,0.0,315.68,13.1388,3
C,13,01:00,36.0,5.831,0.0,0.7071,0.0,0.0197,1.0,0.0186,291.39,77.2149,3
C,13,01:30,28.0,7.3824,0.0,0.0,0.0,0.0,1.0,0.0393,300.5,16.3571,3
C,13,02:00,21.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,339.36,137.31,3
C,13,02:30,23.0,4.7434,0.0,1.4142,0.0,0.0544,0.9412,0.1136,277.96,83.5292,3
C,13,03:00,10.0,0.7071,0.0,0.0,0.0,0.0,1.0,0.0,280.7,135.858,3
C,13,03:30,10.0,2.1213,0.0,0.0,0.0,0.0,1.0,0.0707,308.71,95.572,3
C,13,04:00,6.0,3.6056,0.0,0.0,0.0,0.0,1.0,0.0,433.09,126.8185,3
C,13,04:30,8.0,0.7071,0.0,0.0,0.0,0.0,1.0,0.0,293.5,9.2784,3
C,13,05:00,13.0,6.5192,0.0,0.0,0.0,0.0,1.0,0.1179,260.33,48.0521,3
C,13,05:30,11.0,5.099,0.0,0.7071,0.0,0.0643,1.0,0.6061,497.29,174.8578,3
C,13,06:00,18.0,8.2765,0.0,0.7071,0.0,0.0393,1.0,0.101,260.62,42.8651,3
C,13,06:30,51.0,21.4009,0.0,0.7071,0.0,0.0129,1.0,0.0139,267.31,14.03,3
C,13,07:00,71.0,31.4006,0.0,0.7071,0.0,0.01,0.987,0.0144,261.55,20.3177,3
C,13,07:30,137.0,64.3506,1.0,1.0,0.0146,0.0108,0.9936,0.0533,258.6,29.2754,3
C,13,08:00,231.0,103.3562,0.0,0.7071,0.0,0.003,1.0,0.003,290.73,7.031,3
C,13,08:30,382.0,189.2261,0.0,0.7071,0.0,0.0018,1.0,0.0798,299.3,4.7956,3
C,13,09:00,510.0,251.3106,0.0,0.0,0.0,0.0,0.9886,0.042,303.23,17.4427,3
C,13,09:30,638.0,295.7871,1.0,7.1063,0.0016,0.0108,0.9906,0.109,309.09,27.6125,3
C,13,10:00,683.0,309.1221,1.0,0.7071,0.0027,0.0011,0.9795,0.0194,319.98,22.9831,3
C,13,10:30,769.0,330.0009,2.0,5.831,0.0026,0.0066,0.9857,0.074,307.98,11.6985,3
C,13,11:00,866.0,370.4863,1.0,4.3012,0.0029,0.0042,0.9762,0.0153,320.83,30.198,3
C,13,11:30,890.0,358.7659,3.0,3.0,0.0034,0.0032,0.9662,0.0275,321.48,22.8793,3
C,13,12:00,905.0,373.7379,2.0,7.1063,0.0027,0.0072,0.9814,0.0355,339.46,5.1662,3
C,13,12:30,903.0,370.5631,11.0,17.3925,0.0122,0.0171,0.9664,0.3361,327.19,21.7106,3
C,13,13:00,822.0,315.7665,3.0,18.5068,0.0032,0.0228,0.9724,0.1822,337.95,32.6023,3
C,13,13:30,875.0,320.569,24.0,32.0156,0.0264,0.0364,0.6208,0.3576,354.49,28.2386,3
C,13,14:00,968.0,390.899,3.0,21.319,0.0031,0.0213,0.7161,0.2633,351.6,9.1798,3
C,13,14:30,868.0,335.1485,8.0,5.0,0.0092,0.0047,0.8062,0.133,356.95,40.3531,3
C,13,15:00,909.0,375.3112,3.0,2.1213,0.0031,0.0022,0.957,0.0219,343.48,4.8731,3
C,13,15:30,910.0,377.4652,2.0,14.2127,0.0021,0.0157,0.9905,0.1726,337.35,20.8374,3
C,13,16:00,930.0,360.6938,3.0,6.7082,0.0032,0.0072,0.9827,0.1429,344.66,35.8898,3
C,13,16:30,876.0,338.0155,0.0,1.4142,0.0,0.0016,0.984,0.012,345.86,10.4714,3
C,13,17:00,780.0,288.425,1.0,1.0,0.0012,0.0013,0.9947,0.0054,353.27,21.6557,3
C,13,17:30,755.0,290.7413,3.0,9.434,0.0038,0.0126,0.9706,0.1937,347.62,25.2336,3
C,13,18:00,683.0,290.9467,4.0,2.9155,0.0059,0.0042,0.9278,0.0526,340.87,37.9174,3
C,13,18:30,609.0,215.5226,1.0,1.0,0.0032,0.0023,0.973,0.0198,341.42,38.8302,3
C,13,19:00,507.0,192.4188,1.0,9.2195,0.0017,0.0184,0.9897,0.3241,335.83,19.7071,3
C,13,19:30,445.0,165.537,0.0,17.6777,0.0,0.0397,0.9876,0.4105,329.95,25.3283,3
C,13,20:00,379.0,120.4409,2.0,14.2127,0.0047,0.0378,0.9858,0.4951,351.08,22.2374,3
C,13,20:30,358.0,112.8007,3.0,10.0,0.015,0.0246,0.9921,0.4859,328.37,16.5713,3
C,13,21:00,266.0,83.1535,0.0,0.7071,0.0,0.0021,0.997,0.0724,317.4,5.6498,3
C,13,21:30,207.0,82.6226,0.0,0.7071,0.0,0.0034,0.9968,0.0321,325.75,41.1994,3
C,13,22:00,189.0,56.8859,0.0,0.7071,0.0,0.003,0.9947,0.0065,346.77,10.6864,3
C,13,22:30,150.0,37.054,1.0,0.7071,0.0053,0.0039,0.9933,0.0017,321.96,24.9662,3
C,13,23:00,120.0,35.5035,0.0,0.0,0.0,0.0,1.0,0.0,325.08,12.7866,3
C,13,23:30,84.0,19.4551,0.0,0.0,0.0,0.0,1.0,0.0,312.15,40.9367,3
C,14,00:00,63.0,8.2462,0.0,1.4142,0.0,0.0224,1.0,0.0,332.87,13.5549,3
C,14,00:30,45.0,13.0,0.0,1.4142,0.0,0.0228,1.0,0.0,357.4,54.1845,3
C,14,01:00,30.0,4.9497,0.0,0.0,0.0,0.0,1.0,0.0472,348.78,68.3537,3
C,14,01:30,28.0,7.2111,0.0,0.0,0.0,0.0,1.0,0.0,372.96,50.4559,3
C,14,02:00,18.0,7.0,0.0,0.7071,0.0,0.0643,1.0,0.0393,313.08,108.4716,3
C,14,02:30,17.0,8.86,0.0,0.0,0.0,0.0,1.0,0.0308,267.88,351.5185,3
C,14,03:00,10.0,0.7071,0.0,0.0,0.0,0.0,1.0,0.0,329.91,98.2502,3
C,14,03:30,12.0,4.3012,0.0,0.7071,0.0,0.0589,1.0,0.2571,294.92,40.4595,3
C,14,04:00,12.0,2.2361,1.0,0.7071,0.0769,0.0546,1.0,0.1179,219.92,67.7295,3
C,14,04:30,10.0,3.6056,0.0,2.1213,0.0,0.1414,0.8889,0.2299,300.25,83.9398,3
C,14,05:00,11.0,2.5495,0.0,0.7071,0.0,0.0884,1.0,0.202,271.85,74.3292,3
C,14,05:30,17.0,5.1478,0.0,2.1213,0.0,0.1117,1.0,0.4861,249.5,18.2461,3
C,14,06:00,21.0,10.5119,0.0,0.0,0.0,0.0,0.9524,0.0643,291.18,93.514,3
C,14,06:30,32.0,12.3491,1.0,0.7071,0.0208,0.0165,0.9677,0.0346,226.64,79.8196,3
C,14,07:00,63.0,21.272,0.0,0.0,0.0,0.0,1.0,0.0,267.31,60.1536,3
C,14,07:30,102.0,31.5357,0.0,0.0,0.0,0.0,1.0,0.0098,247.26,15.5276,3
C,14,08:00,217.0,45.0111,1.0,0.7071,0.0046,0.0051,0.9954,0.0039,269.2,7.205,3
C,14,08:30,371.0,101.5332,1.0,4.3012,0.0027,0.0111,0.9956,0.0832,288.1,23.3781,3
C,14,09:00,551.0,160.5553,2.0,4.9497,0.006,0.0062,0.9581,0.0985,306.62,27.6101,3
C,14,09:30,650.0,190.8009,14.0,22.7706,0.0339,0.0283,0.6717,0.2283,328.08,20.8473,3
C,14,10:00,853.0,277.1426,21.0,20.5061,0.0246,0.0211,0.7764,0.3224,339.24,34.7411,3
