Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,10,3:00,1,0,0.0,334.28,3,0,0.0,346.89,13,0,0.0347,348.95,4,0,0.0312,348.01
August,10,3:30,1,0,0.0,334.28,2,0,0.0,346.89,10,0,0.0,348.95,2,0,0.0,348.01
August,10,4:00,1,0,0.0,334.28,2,0,0.0,346.89,9,0,0.0,348.95,1,0,0.0,0.0
August,10,4:30,1,0,0.0,334.28,2,0,0.0,346.89,8,0,0.0,348.95,0,0,0.0,0.0
August,10,5:00,1,0,0.0,334.28,2,0,0.0,346.89,10,0,0.0,348.95,1,0,0.0,348.01
August,10,5:30,1,0,0.0,334.28,2,0,0.0238,346.89,12,0,0.0,348.95,2,0,0.0,0.0
August,10,6:00,2,0,0.0,334.28,3,0,0.0,346.89,18,0,0.0,267.38,5,0,0.0,348.01
August,10,6:30,3,0,0.0,334.28,4,0,0.0,346.89,27,0,0.0171,258.02,10,0,0.0104,348.01
August,10,7:00,4,0,0.0,334.28,7,0,0.0,346.89,43,0,0.0,271.38,18,0,0.0,297.98
August,10,7:30,6,0,0.0,334.28,11,0,0.0,346.89,67,0,0.0043,265.26,30,0,0.0078,294.94
August,10,8:00,10,0,0.0114,334.28,20,0,0.0,276.87,100,0,0.0,281.81,45,0,0.0085,284.98
August,10,8:30,13,0,0.0,334.28,34,0,0.0,301.75,140,0,0.0028,287.22,64,0,0.0,304.7
August,10,9:00,17,0,0.0,248.88,57,0,0.0018,297.93,184,0,0.0,297.65,85,1,0.0074,296.16
August,10,9:30,21,0,0.0,296.83,77,0,0.0,308.03,233,0,0.0013,294.3,105,0,0.0034,278.08
August,11,0:00,6,0,0.0,321.88,30,0,0.0153,341.81,69,0,0.007,317.82,41,0,0.003,304.15
August,11,0:30,3,0,0.0,321.88,18,0,0.0,316.98,46,0,0.0,307.1,26,0,0.0,326.25
August,11,10:00,199,1,0.0029,321.89,324,2,0.0055,328.88,842,7,0.0083,327.59,400,4,0.0106,313.53
August,11,10:30,222,1,0.0042,311.25,370,8,0.0226,337.9,942,15,0.0155,336.48,449,11,0.024,317.09
August,11,11:00,234,0,0.0013,322.13,411,3,0.0077,339.47,1016,6,0.0056,344.74,487,4,0.0092,321.37
August,11,11:30,242,0,0.0,332.49,442,6,0.0141,341.26,1057,12,0.0109,348.01,514,7,0.013,321.81
August,11,12:00,245,1,0.0032,317.55,471,3,0.0064,337.35,1083,12,0.0113,346.76,537,9,0.0164,325.15
August,11,12:30,248,1,0.0022,314.94,491,7,0.0139,344.8,1089,15,0.0137,348.53,547,11,0.021,324.44
August,11,13:00,250,1,0.0032,311.26,509,4,0.0074,344.53,1089,7,0.0065,351.6,554,7,0.0118,325.78
August,11,13:30,251,1,0.0022,326.88,522,9,0.017,338.21,1090,12,0.0114,355.44,560,5,0.0091,322.66
August,11,14:00,254,1,0.0029,325.69,536,4,0.0075,336.99,1101,10,0.0087,358.31,573,4,0.0078,318.93
August,11,14:30,260,2,0.0094,327.18,542,4,0.0076,339.59,1108,24,0.0219,355.86,582,9,0.0152,327.75
August,11,15:00,260,1,0.0041,321.83,546,2,0.0044,341.82,1115,9,0.0083,355.6,585,4,0.0063,327.81
August,11,15:30,262,2,0.0062,329.1,545,2,0.0035,343.77,1107,4,0.0037,358.99,583,6,0.0096,330.24
August,11,16:00,254,0,0.0016,335.88,543,2,0.0034,342.29,1095,2,0.0021,355.8,580,2,0.0036,334.23
August,11,16:30,243,0,0.0009,325.95,531,4,0.0067,352.15,1060,2,0.0022,357.13,564,5,0.0086,337.28
August,11,17:00,222,1,0.0045,329.1,509,2,0.0044,347.93,1008,4,0.0037,353.46,538,2,0.0043,339.2
August,11,17:30,201,1,0.0031,321.29,478,1,0.003,350.26,936,4,0.0044,357.23,500,4,0.0084,332.11
August,11,18:00,172,0,0.0022,312.69,439,2,0.0048,350.74,858,8,0.0099,353.78,458,2,0.0036,334.47
August,11,18:30,144,1,0.0051,335.0,403,4,0.0094,341.52,770,3,0.0043,356.31,413,1,0.003,335.36
August,11,19:00,109,0,0.0,331.34,366,4,0.01,352.61,685,5,0.007,359.75,374,2,0.0057,321.74
August,11,19:30,83,1,0.0127,334.58,333,3,0.0077,338.78,607,6,0.0098,356.85,336,7,0.0211,334.85
August,11,1:00,2,0,0.0,321.88,11,0,0.0,329.89,32,0,0.0053,311.52,17,0,0.0,332.45
August,11,1:30,1,0,0.0,321.88,7,0,0.0,329.89,23,0,0.0083,326.39,13,0,0.0046,325.71
August,11,20:00,62,1,0.0094,325.34,293,4,0.0129,335.91,529,5,0.0097,359.06,296,6,0.0193,322.74
August,11,20:30,48,1,0.0233,329.57,246,1,0.006,327.27,451,1,0.0028,348.26,254,2,0.0088,324.41
August,11,21:00,38,1,0.0276,329.84,200,2,0.0085,330.46,377,1,0.0022,352.16,213,3,0.0144,328.71
August,11,21:30,29,1,0.0294,322.77,156,0,0.0015,335.4,313,0,0.001,342.94,176,1,0.003,337.93
August,11,22:00,22,0,0.0,325.9,121,0,0.0021,319.83,251,1,0.002,336.15,144,1,0.0065,326.64
August,11,22:30,17,3,0.1631,321.88,93,0,0.0013,312.59,199,0,0.0016,328.55,118,0,0.0037,325.47
August,11,23:00,13,0,0.0209,321.88,69,0,0.0013,300.93,150,0,0.0006,322.58,92,1,0.0056,335.52
August,11,23:30,9,0,0.0,321.88,48,0,0.0,297.46,108,0,0.0008,339.14,66,0,0.0034,319.17
August,11,2:00,1,0,0.0,321.88,5,0,0.0,329.89,17,0,0.0224,342.65,10,0,0.0393,325.71
August,11,2:30,1,0,0.0,321.88,4,0,0.0,329.89,14,1,0.0528,342.65,8,0,0.0168,325.71
August,11,3:00,1,0,0.0,321.88,3,0,0.0,329.89,11,0,0.0283,342.65,6,0,0.031,325.71
August,11,3:30,1,0,0.0,321.88,2,0,0.0,329.89,10,0,0.0,342.65,5,0,0.0492,325.71
August,11,4:00,1,0,0.0,321.88,2,0,0.0,329.89,9,0,0.0,342.65,4,0,0.0309,325.71
August,11,4:30,1,0,0.0,321.88,2,0,0.0,329.89,10,0,0.0,342.65,5,0,0.05,325.71
August,11,5:00,1,0,0.0,321.88,2,0,0.0,329.89,12,0,0.0,342.65,5,0,0.01,325.71
August,11,5:30,2,0,0.0,321.88,3,0,0.0,329.89,17,0,0.0111,342.65,7,0,0.0,325.71
August,11,6:00,3,0,0.0,321.88,6,0,0.0,329.89,29,0,0.0,267.66,13,0,0.0,325.71
August,11,6:30,4,1,0.1317,321.88,12,3,0.2186,329.89,50,0,0.008,286.57,22,0,0.0154,254.84
August,11,7:00,11,0,0.0,321.88,26,0,0.0042,281.12,90,0,0.0,258.97,40,0,0.0031,280.97
August,11,7:30,24,0,0.0122,321.88,49,1,0.0181,285.23,157,0,0.0024,260.28,70,1,0.0076,270.86
August,11,8:00,50,0,0.0053,286.49,88,0,0.0042,282.96,265,0,0.0015,292.35,121,0,0.0017,270.54
August,11,8:30,86,1,0.0125,308.06,138,2,0.0139,299.89,402,1,0.0013,300.45,186,2,0.0106,287.8
August,11,9:00,127,0,0.0039,301.26,201,0,0.0011,306.71,558,1,0.0026,312.34,265,1,0.0039,293.6
August,11,9:30,167,1,0.006,320.02,262,1,0.0037,320.63,709,7,0.0099,323.99,335,7,0.0201,306.01
August,12,0:00,5,0,0.0,303.61,35,0,0.0,306.18,79,0,0.0019,329.3,48,0,0.0093,314.9
August,12,0:30,4,0,0.0,303.61,24,0,0.0,312.0,58,0,0.0,337.96,35,0,0.0,335.66
August,12,10:00,160,1,0.0033,316.55,280,1,0.003,316.25,783,3,0.0044,326.27,370,2,0.0051,307.77
August,12,10:30,178,0,0.0017,315.28,318,4,0.013,329.06,873,9,0.0103,335.34,413,7,0.0172,308.09
August,12,11:00,191,1,0.004,318.75,352,1,0.0037,333.26,936,3,0.0037,338.42,447,5,0.0121,324.35
August,12,11:30,201,1,0.0035,321.34,378,3,0.0076,333.91,975,4,0.0046,341.63,475,5,0.0102,318.72
August,12,12:00,205,0,0.0024,322.15,398,1,0.0028,342.15,990,7,0.0074,341.44,492,3,0.0059,319.15
August,12,12:30,206,1,0.0057,313.44,414,2,0.0059,342.98,995,17,0.0172,345.06,499,8,0.0154,322.93
August,12,13:00,207,0,0.0019,317.45,431,2,0.005,342.7,998,3,0.0031,344.78,503,6,0.0127,319.87
August,12,13:30,207,0,0.0011,327.24,444,4,0.008,340.74,1002,8,0.0084,347.21,504,4,0.0089,326.42
August,12,14:00,212,0,0.0017,319.12,462,2,0.0049,335.13,1013,4,0.0036,347.63,515,7,0.0133,324.8
August,12,14:30,213,0,0.0021,320.8,471,2,0.0042,344.08,1016,7,0.0064,351.36,516,6,0.011,326.72
August,12,15:00,214,0,0.0008,322.8,473,1,0.0026,335.55,1009,2,0.0021,350.94,521,3,0.0065,325.2
August,12,15:30,213,1,0.0042,321.92,464,1,0.0025,340.84,998,2,0.0023,351.87,523,5,0.0103,322.0
August,12,16:00,212,1,0.0044,330.79,455,1,0.0027,347.39,978,2,0.0016,352.08,522,2,0.0034,325.51
August,12,16:30,201,0,0.0003,332.06,440,1,0.0025,345.57,953,2,0.002,349.9,506,2,0.0032,328.15
August,12,17:00,183,0,0.001,322.9,422,2,0.0047,348.88,911,3,0.0028,353.34,476,1,0.002,328.52
August,12,17:30,161,0,0.0005,318.73,402,2,0.0038,349.97,854,3,0.0035,349.24,444,1,0.0019,327.67
August,12,18:00,140,0,0.0025,325.41,376,2,0.0046,343.7,784,5,0.0065,348.64,409,2,0.0054,329.43
August,12,18:30,116,1,0.0065,321.69,345,1,0.0027,339.71,701,5,0.0068,347.11,370,1,0.0027,330.7
August,12,19:00,88,0,0.0009,335.85,310,2,0.0061,338.73,624,4,0.0064,349.14,333,2,0.0062,322.57
August,12,19:30,66,0,0.0012,319.41,276,1,0.0028,340.11,547,3,0.0058,343.1,299,4,0.0148,331.37
August,12,1:00,3,0,0.0,303.61,14,0,0.0,329.92,41,0,0.0,340.49,26,0,0.0,358.68
August,12,1:30,2,0,0.0,303.61,8,0,0.0,329.92,30,0,0.007,301.3,19,0,0.0126,342.11
August,12,20:00,50,1,0.0213,337.42,241,3,0.0123,333.3,475,4,0.008,347.91,264,5,0.0195,328.04
August,12,20:30,41,1,0.0257,319.29,207,2,0.0112,326.15,410,2,0.0043,346.92,229,2,0.0067,315.9
August,12,21:00,32,1,0.0173,324.55,172,1,0.0063,327.37,348,0,0.0013,341.32,192,2,0.0083,322.69
August,12,21:30,24,0,0.0023,311.22,142,1,0.0041,327.64,289,0,0.0,341.84,162,1,0.0059,335.22
August,12,22:00,18,0,0.0,297.32,114,1,0.0063,332.52,237,1,0.005,337.9,132,1,0.0041,338.16
August,12,22:30,13,2,0.156,303.61,90,0,0.0052,313.82,188,1,0.0036,336.01,107,1,0.006,326.42
August,12,23:00,10,1,0.0512,303.61,68,0,0.0041,313.06,144,0,0.0,330.15,83,0,0.0031,332.08
August,12,23:30,7,0,0.0,303.61,50,0,0.0068,299.79,108,0,0.0008,326.57,64,0,0.0055,326.65
August,12,2:00,1,0,0.0,303.61,5,0,0.0,329.92,23,0,0.0041,297.93,13,0,0.0289,319.27
August,12,2:30,1,0,0.0,303.61,3,0,0.0,329.92,18,0,0.0,265.48,8,0,0.0,319.27
August,12,3:00,1,0,0.0,303.61,3,0,0.0,329.92,14,0,0.0152,332.36,4,0,0.0,319.27
August,12,3:30,1,0,0.0,303.61,2,0,0.0,329.92,12,0,0.0,332.36,2,0,0.0,0.0
August,12,4:00,1,0,0.0,303.61,2,0,0.0,329.92,11,0,0.0083,332.36,0,0,0.0,0.0
August,12,4:30,1,0,0.0,303.61,2,0,0.0,329.92,11,0,0.0,332.36,0,0,0.0,0.0
August,12,5:00,1,0,0.0,303.61,2,0,0.0,329.92,14,0,0.0,332.36,1,0,0.0,0.0
August,12,5:30,2,0,0.0,303.61,3,0,0.0,329.92,20,0,0.0083,312.53,5,0,0.0,0.0
August,12,6:00,3,0,0.0,303.61,6,0,0.0,329.92,33,0,0.0131,253.98,13,0,0.0,319.27
August,12,6:30,5,0,0.0925,303.61,13,3,0.2174,329.92,56,1,0.0136,250.44,25,0,0.0106,253.86
August,12,7:00,10,0,0.0174,303.61,27,0,0.01,270.08,98,0,0.0031,269.93,45,0,0.0019,282.62
August,12,7:30,22,0,0.0117,303.61,49,1,0.0142,295.29,163,1,0.0045,272.02,76,0,0.0014,280.4
August,12,8:00,44,0,0.0035,274.74,85,1,0.0072,277.77,265,0,0.0018,296.63,123,1,0.0042,284.46
August,12,8:30,73,1,0.0143,298.81,130,1,0.0088,306.9,389,0,0.001,307.83,182,0,0.0011,293.03
August,12,9:00,105,1,0.0086,318.95,182,0,0.0011,303.97,532,1,0.0015,315.57,250,0,0.0,295.98
August,12,9:30,135,1,0.007,321.93,233,1,0.0052,322.18,667,3,0.005,323.57,313,2,0.0051,302.24
August,13,0:00,5,0,0.0,333.68,36,0,0.0,306.59,79,0,0.0012,336.87,44,0,0.004,322.48
August,13,0:30,3,0,0.0,333.68,24,0,0.0,294.74,57,0,0.0014,328.38,32,0,0.0027,356.63
August,13,10:00,165,1,0.0049,311.08,275,2,0.0069,317.74,791,2,0.0026,320.84,352,5,0.0128,306.72
August,13,10:30,184,1,0.0048,316.63,310,7,0.0229,333.07,874,10,0.0115,333.32,389,13,0.0341,318.46
August,13,11:00,197,1,0.0026,322.02,344,2,0.007,334.68,925,5,0.0057,335.83,422,2,0.0057,317.9
August,13,11:30,204,1,0.004,321.4,371,4,0.0104,335.26,956,7,0.0071,339.15,442,4,0.0082,321.54
August,13,12:00,206,2,0.0075,330.81,393,1,0.0028,336.64,973,3,0.0026,338.48,456,3,0.0065,322.92
August,13,12:30,207,1,0.005,321.91,406,3,0.008,341.86,981,13,0.0137,344.19,463,4,0.0081,314.8
August,13,13:00,208,1,0.0048,321.27,417,2,0.0041,331.61,984,2,0.0025,342.17,470,5,0.0111,325.58
August,13,13:30,208,0,0.0009,324.32,426,5,0.0108,336.35,984,6,0.0056,341.01,478,2,0.0045,318.8
August,13,14:00,208,0,0.0004,322.54,433,1,0.0026,336.86,978,3,0.0032,342.5,485,1,0.0016,318.05
August,13,14:30,209,0,0.0008,327.31,438,2,0.0042,346.7,977,6,0.0057,346.7,487,2,0.005,326.17
August,13,15:00,209,1,0.0058,322.21,438,1,0.0019,337.21,966,2,0.0019,347.56,485,2,0.0033,330.6
August,13,15:30,207,1,0.0047,327.21,438,1,0.0023,338.61,957,7,0.0071,353.17,480,3,0.0053,329.2
August,13,16:00,200,1,0.0029,332.25,432,1,0.002,341.2,936,1,0.0016,350.36,471,2,0.0049,325.32
August,13,16:30,190,0,0.0017,327.04,420,1,0.0026,343.48,904,3,0.0033,349.14,459,1,0.0032,329.26
August,13,17:00,174,0,0.0023,331.45,401,1,0.0033,341.14,857,5,0.0063,349.41,441,3,0.0071,317.09
August,13,17:30,156,1,0.0085,328.27,381,1,0.0032,341.04,803,7,0.0089,344.76,411,4,0.0096,331.25
August,13,18:00,136,0,0.003,313.58,351,2,0.0067,339.55,738,4,0.0055,354.56,377,2,0.0045,326.37
August,13,18:30,112,0,0.0031,341.71,317,1,0.002,337.89,666,4,0.0055,353.7,340,2,0.0058,329.25
August,13,19:00,85,0,0.001,337.68,286,1,0.0051,338.7,594,2,0.0039,349.87,309,3,0.0106,317.67
August,13,19:30,64,0,0.006,322.59,255,1,0.0036,336.22,524,3,0.0049,342.52,277,2,0.0083,331.44
August,13,1:00,2,0,0.0,333.68,14,0,0.0177,349.39,40,0,0.0,335.29,23,0,0.0,321.92
August,13,1:30,2,0,0.0,333.68,7,0,0.0,349.39,29,0,0.0,343.93,17,0,0.0,330.76
August,13,20:00,49,0,0.0038,310.55,226,2,0.0077,336.96,455,2,0.005,345.55,247,4,0.0161,323.78
August,13,20:30,40,1,0.013,307.26,195,1,0.0076,334.08,387,1,0.0033,344.61,214,1,0.005,318.89
August,13,21:00,32,1,0.0174,318.13,163,1,0.0058,327.26,325,0,0.0012,345.15,180,7,0.0365,321.78
August,13,21:30,25,0,0.0,321.16,136,1,0.0044,338.07,270,0,0.0007,337.82,150,1,0.0079,321.98
August,13,22:00,19,0,0.0,321.41,110,0,0.0008,309.67,220,1,0.0031,342.96,123,0,0.0036,317.72
August,13,22:30,14,1,0.0661,333.68,87,0,0.0056,321.51,176,0,0.0022,321.08,101,0,0.0046,322.89
August,13,23:00,11,1,0.0468,333.68,67,0,0.0,306.22,138,0,0.0014,328.34,79,0,0.0035,317.86
August,13,23:30,8,0,0.0,333.68,50,0,0.0014,312.79,106,0,0.002,327.06,61,0,0.0015,303.23
August,13,2:00,2,0,0.0,333.68,4,0,0.0,349.39,21,0,0.0164,296.58,11,0,0.0,335.54
August,13,2:30,1,0,0.0,333.68,3,0,0.0,349.39,17,0,0.0,310.56,8,0,0.0079,335.54
August,13,3:00,1,0,0.0,333.68,3,0,0.0,349.39,14,0,0.0297,345.17,4,0,0.0152,335.54
August,13,3:30,1,0,0.0,333.68,3,0,0.0,349.39,12,0,0.007,345.17,2,0,0.0,0.0
August,13,4:00,1,0,0.0,333.68,2,0,0.0,349.39,11,0,0.0,345.17,1,0,0.0,0.0
August,13,4:30,1,0,0.0,333.68,2,0,0.0,349.39,12,0,0.0091,345.17,1,0,0.075,0.0
August,13,5:00,1,0,0.0,333.68,2,0,0.0,349.39,15,0,0.0,345.17,2,0,0.0,0.0
August,13,5:30,2,0,0.0,333.68,3,0,0.0,349.39,23,0,0.0,281.93,6,0,0.0,335.54
August,13,6:00,3,0,0.0,333.68,6,0,0.0,349.39,36,0,0.0,275.4,15,0,0.0,335.54
August,13,6:30,5,0,0.065,333.68,13,4,0.2705,349.39,61,0,0.0061,258.84,27,1,0.0429,280.35
August,13,7:00,12,0,0.03,333.68,28,0,0.0026,254.42,107,1,0.006,279.85,49,0,0.0,253.58
August,13,7:30,26,1,0.0412,333.68,51,2,0.0479,296.67,177,1,0.0061,276.35,81,0,0.005,272.61
August,13,8:00,50,1,0.0156,275.46,85,0,0.0022,290.65,283,0,0.001,290.26,129,0,0.002,289.8
August,13,8:30,80,2,0.0242,324.32,130,1,0.0114,309.32,410,2,0.0047,307.87,186,1,0.0032,295.62
August,13,9:00,112,2,0.0159,309.61,182,0,0.0015,307.23,552,2,0.0043,316.47,250,1,0.0024,286.22
August,13,9:30,140,1,0.0059,325.29,233,1,0.0053,313.43,683,5,0.0067,322.14,304,3,0.0107,303.65
August,14,0:00,6,0,0.0,326.3,34,0,0.0064,310.43,77,0,0.0028,328.76,44,0,0.0,337.07
August,14,0:30,4,0,0.0,326.3,24,0,0.0103,302.1,61,0,0.0025,311.48,34,0,0.0,343.02
August,14,10:00,165,1,0.0059,305.54,267,0,0.0007,320.78,766,3,0.0041,326.17,343,4,0.0125,309.99
August,14,10:30,186,1,0.005,315.45,302,4,0.0135,333.76,850,7,0.0078,334.14,382,7,0.0177,311.71
August,14,11:00,200,0,0.0023,315.81,331,2,0.0054,335.56,906,5,0.0054,336.93,414,2,0.0051,317.38
August,14,11:30,209,1,0.0061,316.67,357,4,0.0124,329.89,937,8,0.0083,338.08,432,2,0.0039,319.28
August,14,12:00,212,0,0.0014,313.31,378,2,0.0055,336.35,944,4,0.0042,342.47,443,4,0.0082,316.6
August,14,12:30,213,1,0.0038,306.84,390,3,0.0071,341.96,947,13,0.0132,341.65,448,5,0.0101,313.98
August,14,13:00,212,0,0.0019,315.37,400,3,0.007,335.02,942,6,0.0068,345.44,453,6,0.0136,317.61
August,14,13:30,214,1,0.0049,324.53,411,5,0.0127,334.2,947,4,0.0045,340.32,461,4,0.0082,317.85
August,14,14:00,218,1,0.0043,328.55,426,2,0.0044,334.51,954,4,0.0039,343.61,474,6,0.0117,324.11
August,14,14:30,219,0,0.0005,324.28,433,3,0.007,337.68,962,16,0.0171,348.17,479,5,0.0097,324.82
August,14,15:00,219,1,0.0068,330.44,431,1,0.0031,340.26,956,2,0.0023,346.43,480,2,0.0045,326.87
August,14,15:30,216,3,0.0117,327.14,428,3,0.0061,342.33,948,2,0.0025,345.49,477,3,0.0056,322.78
August,14,16:00,212,3,0.0132,325.55,420,1,0.0024,338.27,928,3,0.003,346.96,473,2,0.0041,319.34
August,14,16:30,202,0,0.0009,322.98,406,1,0.0033,339.5,899,2,0.0026,351.76,456,1,0.0031,326.39
August,14,17:00,184,1,0.0053,321.94,388,1,0.0017,339.71,857,2,0.0027,345.53,432,2,0.0042,327.0
August,14,17:30,163,1,0.0036,326.47,369,1,0.0019,341.83,802,4,0.0046,343.82,401,2,0.0042,319.48
August,14,18:00,140,0,0.0012,326.44,346,2,0.0055,336.2,732,5,0.0072,348.98,368,1,0.0032,330.05
August,14,18:30,115,0,0.0012,311.43,319,2,0.0049,340.95,660,7,0.01,353.13,335,2,0.0047,320.72
August,14,19:00,88,0,0.0022,335.46,288,1,0.005,334.37,589,4,0.0066,346.24,306,5,0.0157,315.55
August,14,19:30,67,0,0.0047,313.37,257,1,0.0043,335.97,525,9,0.0164,357.93,275,7,0.0272,322.87
August,14,1:00,3,0,0.0,326.3,15,0,0.0091,348.82,46,0,0.0033,310.56,26,0,0.0,346.62
August,14,1:30,2,0,0.0,326.3,10,0,0.05,348.82,34,0,0.004,333.36,21,0,0.0,316.93
August,14,20:00,52,0,0.0038,316.58,223,2,0.0071,345.48,463,5,0.0108,347.65,245,6,0.0238,316.86
August,14,20:30,42,1,0.0157,324.43,191,0,0.0026,328.89,400,3,0.0067,341.98,212,2,0.0081,315.27
August,14,21:00,33,1,0.0175,298.52,160,1,0.004,328.08,333,0,0.0009,344.27,179,3,0.0179,322.46
August,14,21:30,26,0,0.0077,321.97,131,0,0.0,322.29,271,0,0.0011,347.16,152,1,0.0037,310.35
August,14,22:00,20,0,0.0037,306.59,105,1,0.0069,321.47,218,1,0.0055,326.34,123,1,0.012,332.29
August,14,22:30,15,2,0.1163,326.3,82,0,0.0013,310.16,170,0,0.0006,321.81,99,1,0.0063,316.05
August,14,23:00,11,1,0.0549,326.3,63,0,0.0,321.1,132,0,0.0009,330.14,76,0,0.0011,315.87
August,14,23:30,9,0,0.0414,326.3,47,0,0.0018,314.92,101,0,0.0031,328.3,59,0,0.0048,319.68
August,14,2:00,2,0,0.0,326.3,6,0,0.0,348.82,25,1,0.0355,257.13,16,0,0.0268,333.48
August,14,2:30,1,0,0.0,326.3,4,0,0.0,348.82,18,0,0.0083,230.57,10,0,0.0,333.48
August,14,3:00,1,0,0.0,326.3,3,0,0.0,348.82,14,0,0.0,341.14,4,0,0.0,333.48
August,14,3:30,1,0,0.0,326.3,3,0,0.0,348.82,12,0,0.0,341.14,2,0,0.0,0.0
August,14,4:00,1,0,0.0,326.3,2,0,0.0,348.82,12,0,0.0091,341.14,1,0,0.0,0.0
August,14,4:30,1,0,0.0,326.3,2,0,0.0,348.82,12,0,0.0168,341.14,1,0,0.0,333.48
August,14,5:00,1,0,0.0,326.3,2,0,0.0278,348.82,15,0,0.0,341.14,2,0,0.0,0.0
August,14,5:30,2,0,0.0,326.3,3,0,0.0,348.82,23,0,0.01,282.83,6,0,0.0,333.48
August,14,6:00,4,0,0.05,326.3,6,0,0.0,348.82,37,0,0.0,282.8,14,0,0.0,333.48
August,14,6:30,6,2,0.2617,326.3,12,4,0.3007,348.82,62,1,0.0192,273.67,26,1,0.054,264.21
August,14,7:00,13,2,0.1243,326.3,26,0,0.0146,278.06,106,0,0.0035,267.08,46,0,0.0106,270.21
August,14,7:30,27,1,0.055,326.3,48,2,0.0391,288.24,173,2,0.0088,267.3,77,1,0.0091,262.69
August,14,8:00,50,1,0.0113,287.69,83,0,0.0052,299.52,274,0,0.0015,295.0,123,0,0.0032,269.67
August,14,8:30,80,2,0.0212,314.39,126,1,0.0076,307.17,393,1,0.0032,304.68,180,1,0.0082,293.7
August,14,9:00,111,0,0.003,314.05,178,0,0.0028,308.93,527,1,0.0019,313.07,240,2,0.0071,295.83
August,14,9:30,140,0,0.0029,314.0,225,1,0.0044,318.38,656,4,0.0055,318.89,294,5,0.0182,303.49
August,15,0:00,6,0,0.0,327.6,33,0,0.0,314.74,74,0,0.0011,346.88,43,0,0.0026,326.76
August,15,0:30,4,0,0.0,327.6,22,0,0.0,290.07,54,0,0.0047,318.32,31,0,0.0,306.25
August,15,10:00,150,1,0.0036,317.94,259,1,0.0054,328.72,769,8,0.0105,322.04,360,5,0.0136,303.9
August,15,10:30,173,1,0.0044,321.08,294,5,0.0157,326.24,852,16,0.0182,327.92,399,9,0.0223,314.88
August,15,11:00,187,0,0.0015,321.77,327,4,0.0125,329.83,912,5,0.0051,334.67,429,6,0.0134,315.55
August,15,11:30,195,0,0.0017,324.47,357,10,0.0282,343.48,953,8,0.0082,332.77,453,9,0.0194,319.04
August,15,12:00,199,1,0.0063,309.91,386,4,0.0098,334.13,973,16,0.0167,335.01,465,8,0.0171,313.21
August,15,12:30,200,1,0.0061,323.16,399,5,0.0136,342.72,976,16,0.0167,339.73,473,5,0.0112,325.67
August,15,13:00,201,2,0.0092,329.4,410,5,0.0115,334.72,973,9,0.0096,343.93,477,9,0.019,322.46
August,15,13:30,204,1,0.0027,327.32,417,6,0.0149,332.78,973,11,0.0115,344.25,485,8,0.0157,323.24
August,15,14:00,206,0,0.0017,318.71,430,8,0.0176,342.94,980,11,0.0114,344.82,492,6,0.0122,318.51
August,15,14:30,210,1,0.005,327.73,438,9,0.0196,339.69,977,12,0.0121,344.08,495,14,0.0284,326.21
August,15,15:00,209,1,0.0069,316.24,444,3,0.0066,344.87,971,11,0.0117,344.53,496,13,0.0259,329.25
August,15,15:30,209,2,0.0112,326.77,441,4,0.0086,338.67,959,16,0.0169,345.8,495,12,0.0248,322.61
August,15,16:00,201,1,0.0025,331.11,436,5,0.0104,350.28,939,5,0.0058,347.49,495,5,0.011,327.53
August,15,16:30,188,0,0.0023,330.52,420,4,0.0092,340.34,901,4,0.0043,347.93,477,6,0.0122,321.17
August,15,17:00,168,1,0.006,330.17,401,4,0.0092,342.58,846,6,0.0068,343.86,448,3,0.0077,334.17
August,15,17:30,148,1,0.0051,326.62,372,3,0.0081,347.63,780,6,0.0071,346.73,410,6,0.0155,323.3
August,15,18:00,127,1,0.0046,320.16,342,5,0.0137,350.03,704,6,0.0089,348.4,371,2,0.0052,318.1
August,15,18:30,104,1,0.0063,347.26,307,2,0.0081,334.48,632,3,0.0046,346.73,330,3,0.0106,315.64
August,15,19:00,79,0,0.0034,349.23,277,4,0.0157,338.19,558,5,0.0089,339.56,292,5,0.0156,320.45
August,15,19:30,59,0,0.0026,325.14,243,2,0.0062,322.85,489,4,0.0086,346.63,258,6,0.024,323.99
August,15,1:00,3,0,0.0,327.6,13,0,0.0174,342.93,39,0,0.0112,331.45,23,0,0.0046,360.37
August,15,1:30,2,0,0.0,327.6,8,0,0.0236,342.93,29,0,0.0,302.0,17,0,0.0182,318.18
August,15,20:00,45,0,0.0075,340.52,212,2,0.0111,332.91,420,8,0.0183,341.64,224,6,0.0278,317.8
August,15,20:30,35,1,0.0167,306.52,185,2,0.0118,338.12,358,2,0.0063,333.07,195,2,0.0112,309.99
August,15,21:00,27,1,0.0236,326.0,157,2,0.0103,330.26,299,1,0.0026,338.53,164,9,0.0571,327.04
August,15,21:30,20,0,0.0036,324.56,130,1,0.0107,316.72,246,1,0.0035,335.54,140,6,0.0407,325.63
August,15,22:00,16,0,0.0,322.91,102,0,0.0031,326.91,199,1,0.0034,338.72,115,1,0.0085,315.69
